datetime,tempmax,tempmin,temp,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,precipprob,precip
25/3/2024,33,25.3,28.7,24.5,78.7,24.8,16.6,342.5,1010.2,50.7,100,0.01
26/3/2024,34,25.3,29.1,24.4,76.8,21.2,22.9,91.9,1011,46.5,100,0.011
27/3/2024,29.7,26,28,24.6,82.4,27.7,16.6,17.8,1012.4,59.1,100,0.401
28/3/2024,33.4,25,28.3,24.1,79.2,20.9,20.5,279.6,1011.4,44.2,100,2.1
29/3/2024,33.7,25.2,28.6,24,77.2,22.3,16.6,110.7,1010.7,33.9,100,2.1
30/3/2024,33,26,28.5,24.5,80.1,25.9,22.9,293.1,1011.2,39.5,100,8.5
31/3/2024,33,26,28.7,25.1,81.8,25.9,19.6,293.8,1011.1,51.1,100,6.7
1/4/2024,33.4,26,28.3,24.6,80.5,23.8,18.4,138.7,1009.8,41.8,100,4.5
2/4/2024,32,25.3,28.8,24.6,78.5,23,16.6,19.3,1009.1,48.5,100,0.974
3/4/2024,33.7,24.6,28.4,25,83.1,37.1,25.2,235.9,1008.9,57.1,100,5.883
4/4/2024,33.7,25.3,29.1,24.8,78.8,25.6,19.5,310.3,1008.2,45.6,100,0.033
5/4/2024,31.7,26.3,28.8,25,80.6,23.4,17.8,284.4,1008.2,49.7,100,2.918
6/4/2024,33.7,25.3,28.8,24.9,80.3,19.8,17.8,255.4,1007.9,50.4,100,0.081
7/4/2024,34,25.3,29.4,24.8,77.1,19.4,18,323.2,1007.2,51.1,0,0
8/4/2024,33.7,25.6,29.5,24.4,74.7,16.9,13,312.2,1007.7,48.9,0,0
9/4/2024,32,26,28.3,24.1,79,46.4,20.6,258.9,1008.3,53.1,100,0.252
10/4/2024,34.7,25,28.6,24.3,79,35.3,20.6,39.5,1008.7,50.8,100,0.676
11/4/2024,32.7,26,29.1,24.6,77.6,23,15.7,17.4,1008.8,48,0,0
12/4/2024,31.6,25,27,24.9,88.7,37.1,20.6,93.2,1009,67.4,100,41.07
13/4/2024,33.7,24.7,29.2,24.9,78.7,33.5,21.1,29.6,1008.6,49.9,100,0.078
14/4/2024,32.7,25.6,28.3,24.8,81.8,27.7,22.3,243.1,1010.2,61.2,100,0.288
15/4/2024,33.1,26,29.4,24.8,77.4,24.5,20.6,64,1010.3,50.5,100,0.967
16/4/2024,34,26.3,30.5,25.1,73.9,29.2,26.7,84.7,1009.2,43.1,100,0.007
17/4/2024,33.7,23.6,28.9,24.8,79.6,46.4,29.9,277.6,1008.7,58,100,26.399
18/4/2024,34.4,25,28.9,24.3,77.5,44.6,25.2,256.5,1008.4,54.6,100,0.314
19/4/2024,33,25.3,29.1,24.4,76.8,23,20.1,85,1007.5,49.9,0,0
20/4/2024,34,25.3,29.4,24.9,77.4,29.2,21.8,63.7,1007.3,46.6,100,0.062
21/4/2024,32.3,26,28.7,25.1,81.2,23.8,19,29.9,1008.6,63.7,100,0.196
22/4/2024,33.8,25.6,30.1,24.7,73.5,22.3,19.9,37.7,1007.9,48.6,100,0.011
23/4/2024,32.4,26.7,29,25.2,80.2,33.5,21.9,44.4,1007.7,51.4,100,0.031
24/4/2024,34,25.9,29.2,25.1,79.4,20.5,17.8,332.5,1007.5,54.6,100,5.37
25/4/2024,31.3,26.3,28.8,25.2,81.3,20.2,15.7,69.6,1007.6,59.6,100,8.643
26/4/2024,34,25.3,29,25,80.1,26.3,21.1,91.6,1007.4,50.9,100,0.709
27/4/2024,34.1,26,28.6,25.1,82.5,31.7,28.3,118.8,1007.8,53.8,100,0.985
28/4/2024,33.7,26,29.4,25.3,79.3,24.1,17.3,351.9,1009.1,58.8,100,1.112
29/4/2024,35,27.3,30.9,25.4,73.7,33.5,23.4,65.1,1007.9,43.7,0,0
30/4/2024,34.1,27,30.6,25.6,75.8,20.2,21.7,65.7,1007.3,53.2,100,0.054
1/5/2024,31.4,27,29.4,25.1,78.1,23.4,15.3,66.6,1006.7,46.1,100,0.065
2/5/2024,34.4,27,30.3,25.3,75.7,35.3,24.4,71.7,1007.4,56.3,100,0.004
3/5/2024,34.4,26,29.5,25.3,79.2,22.3,25.1,278.7,1008,62.6,100,0.004
4/5/2024,34.1,26.3,29.5,24.1,73.4,17.3,21.7,272,1008.3,54.4,100,0.022
5/5/2024,33.7,25.3,29.9,24.2,72.3,18.7,20.2,43.2,1008.4,46.5,0,0
6/5/2024,33.1,26.3,29.8,24,71.6,18.7,24.9,114.3,1008.9,59.6,100,0.013
7/5/2024,34.6,26,30.2,23.7,69.3,20.5,19,79.6,1009.2,43.8,0,0
8/5/2024,33.7,26.3,29.7,24.1,73.1,16.6,17.3,46.5,1009.2,41.6,100,0.1
9/5/2024,33.8,26,30,24.2,72,38.9,23.9,76.7,1008.9,43.4,0,0
10/5/2024,34.3,26.6,30.3,25.1,74.2,40.7,31.7,79.2,1008.9,34.3,100,0.001
11/5/2024,36.5,26.3,30.4,25.1,74,26.6,27.7,56.3,1009.9,47.1,100,0.04
12/5/2024,35,26.3,30.5,24.3,70.8,25.2,21.7,92.5,1009.7,49.5,0,0
13/5/2024,34,27,30.4,24.9,73.4,40.7,23.4,69.6,1008.4,49.4,100,0.044
14/5/2024,31.1,26.3,28.6,24.9,80.4,25.9,14.5,342.3,1009.4,59.3,100,26.054
15/5/2024,33.4,25.3,29.8,24.3,73.7,22.3,26.1,62.7,1009.8,46.4,100,1.93
16/5/2024,33.8,27,30,24.5,73.1,18,27.2,69.1,1009.4,50,0,0
17/5/2024,34.1,26.3,30,23.9,70.9,20.9,18.4,93.9,1008.9,50,100,0.048
18/5/2024,34.7,26,29.9,24,72.1,19.1,21.1,44.4,1008.4,41.4,0,0
19/5/2024,33.7,25.3,30,24,71,17.6,20.6,19.3,1007.1,43.5,100,0.004
20/5/2024,34.1,26,30.1,23.7,69.6,18.4,20.6,85.2,1007.5,50.9,0,0
21/5/2024,33.7,26.3,30.1,24,70.7,19.1,21.7,61.5,1007.8,48.5,0,0
22/5/2024,33,26.3,30,24.4,72.6,22,19.9,59.2,1008,51,0,0
23/5/2024,31.1,27.3,28.7,24.9,79.9,23.4,18,33.5,1008.3,54.4,100,0.018
24/5/2024,33,26.3,29.1,24.7,78,28.8,24.9,81.2,1008.2,53.1,100,0.085
25/5/2024,28.4,25,27,24.7,87.3,14.8,18.4,104.5,1010.2,64.7,100,6.242
26/5/2024,32.7,26,29,24.7,78,22.3,17.8,27.6,1010,47.2,0,0
27/5/2024,34.8,26.3,30.2,24.5,72.8,20.5,26.7,62.8,1009,41.8,0,0
28/5/2024,34.4,26.3,30.3,24.9,74,17.3,32.4,37.9,1009,47.2,100,0.004
29/5/2024,33.8,26.6,30.3,25,73.8,20.9,22.3,78.3,1008.7,48.3,0,0
30/5/2024,34.1,27,30.2,24.8,73.6,18.4,14.6,71,1009.2,46.6,0,0
31/5/2024,34,27,30.3,24.7,72.8,20.2,20.1,60,1009.6,45.1,0,0
1/6/2024,33,26,29.4,24.8,77.3,20.5,14.8,338.8,1010.7,49.7,0,0
2/6/2024,33.3,26.3,29.5,24.6,75.8,19.4,17.8,40.4,1010.8,49.1,0,0
3/6/2024,31,26.7,28.4,25,82.1,23,13,336.7,1011,64,100,2.763
4/6/2024,33.7,26.2,29.2,24.5,76.7,20.2,14.8,32.5,1011.3,52,100,0.117
5/6/2024,34.4,25.3,29.8,24.5,73.9,17.6,13.3,17.9,1011.5,46.5,0,0
6/6/2024,34.8,25.3,29.9,23,67.9,19.8,20.2,67.3,1010.7,38.7,0,0
7/6/2024,33.7,26,29.8,24.2,73.3,16.9,26.9,14.6,1010.3,43.8,100,0.113
8/6/2024,34.4,25.3,29.9,24.1,72.4,20.5,17.7,70.4,1009.6,36.9,0,0
9/6/2024,33,26,29.1,24.5,76.9,37.1,14.8,134.2,1010.3,54.2,100,0.035
10/6/2024,33.7,25.3,29.8,24.5,74.3,19.8,18.4,45.3,1010.6,49,100,0.011
11/6/2024,32.7,25.3,28.2,25,83.2,24.8,23.3,209.7,1011.7,55.9,100,13.394
12/6/2024,32,25.3,28.4,24.6,81,27,16.5,73.3,1012.2,47.8,0,0
13/6/2024,31.3,25,28.4,24.4,80,23.4,17.5,80.8,1011,53,0,0
14/6/2024,32.4,26,29,24.7,78.6,19.1,22,66.6,1009.4,51.8,0,0
15/6/2024,34.4,26,28.7,24.6,79.3,19.4,15.5,334.6,1008.9,60.9,0,0
16/6/2024,31.4,24,27.6,24.4,83.4,22.3,14.8,319.7,1009.5,65.5,100,66.185
17/6/2024,34.1,25.6,29.5,24.2,74.2,18,15.8,57.5,1009.8,48.9,100,0.004
18/6/2024,31.7,25.3,28.6,24.4,78.6,27,18.1,267.3,1010.1,51.9,100,0.04
19/6/2024,33.8,25.3,29.2,23.9,74.1,22.7,23.6,86,1008.6,44,0,0
20/6/2024,33.2,24.3,29.2,22.2,67.9,18.7,27.2,75,1008.4,33.2,0,0
21/6/2024,33.4,24.3,29.2,22.9,69.9,18,14.8,71.9,1009.2,37,0,0
22/6/2024,32.7,26,29.2,23.3,71.6,16.9,18.8,73.8,1010.1,44.3,0,0
23/6/2024,33.9,23.6,29.2,21.3,64.2,35.3,25.6,88.7,1009.6,32.1,0,0
24/6/2024,33,25.3,29.4,23.2,69.8,24.1,24.1,64.2,1009.1,41.3,0,0
25/6/2024,31,25.3,27.4,24,82,26.3,12.7,74,1008.9,52.7,100,23.412
26/6/2024,33.1,24.3,28.8,24,76.2,28.1,21.8,60.5,1008.3,45.4,0,0
27/6/2024,33,26,28.9,24.6,78.3,25.2,17,93.1,1009.3,40.9,100,2.9
28/6/2024,32.2,26,28.5,24.9,81.5,24.8,23.1,78,1010.2,51,100,0.048
29/6/2024,31.1,25.3,27.3,24.5,85.5,22.3,15.7,217.1,1011.2,52.1,100,3.432
30/6/2024,32.7,23.3,28.3,23.5,76.1,24.5,21.8,6.6,1010.5,41.6,0,0
1/7/2024,31.7,25.3,28.4,24.5,80,21.6,16.8,6.9,1009.4,54.3,0,0
2/7/2024,31,24.3,27.7,24.3,82.1,31.7,20.1,112,1009.9,52.7,100,0.586
3/7/2024,32.7,24,27.8,23.9,80.4,61.2,23.9,305.7,1010.5,52,100,2.964
4/7/2024,31.9,25,27,23.8,83.5,21.2,17.8,17.1,1010.7,57.9,100,14.532
5/7/2024,31.3,24,26.8,23.8,84.7,36.4,26.5,100.5,1008.2,57,100,4.073
6/7/2024,28.7,23.3,24.8,23.4,92.1,38.9,20.1,129.2,1008.9,64.2,100,59.403
7/7/2024,30.7,23,26.7,23.1,81.9,22.7,13,96.4,1009.3,61,100,0.479
8/7/2024,33,24.3,28.5,24,78.2,21.6,30.9,89.1,1008.9,46.5,100,25.132
9/7/2024,31.7,24.3,28.1,24.4,81.3,24.5,18.1,33,1010.3,58.2,100,27.548
10/7/2024,32.1,25.3,28.8,23.3,72.8,22.3,19,84.2,1011.6,50.5,0,0
11/7/2024,32.7,25,28.8,23.4,73.6,17.3,14,352.4,1010.9,47.8,0,0
12/7/2024,33.7,24.3,28.5,21.6,67.9,21.2,21.8,73.9,1009.2,38.5,0,0
13/7/2024,32.7,22.5,27.9,20.5,65.6,20.5,15.3,13.4,1009.1,33.8,0,0
14/7/2024,31.7,23.3,27.9,20.1,64.1,17.3,18.4,76.6,1008.7,35.5,0,0
15/7/2024,32.7,21.2,27.6,19.9,64.6,16.6,14.6,181.2,1009.4,31.9,0,0
16/7/2024,33.6,23.3,28.5,20.8,64.8,16.9,23.7,65.3,1009.6,31.2,0,0
17/7/2024,32.7,24,28.8,22.2,68.4,18.7,17,78.7,1009.5,41.9,0,0
18/7/2024,33,25.3,29.2,22.6,68.4,18,22.3,72.7,1011.1,50.7,0,0
19/7/2024,33,25.3,29.2,22.4,67.7,19.4,17.5,84.9,1009.9,44.2,0,0
20/7/2024,33.4,23.2,28.7,21.8,67.6,16.2,21.8,98.2,1010.5,39.6,0,0
21/7/2024,33.8,24.6,29.1,22,67.1,22,15.8,33,1011.4,43.3,0,0
22/7/2024,32.7,25.3,29.1,22.5,68.5,23.8,14.6,19.2,1011.7,47.3,0,0
23/7/2024,32.7,24.3,28.8,21.6,65.7,23.8,18.1,296.6,1011.1,39.5,0,0
24/7/2024,32.7,24.7,28.6,22.1,68.7,19.4,15.8,259.5,1009.3,50.7,0,0
25/7/2024,31.7,25,28.3,22.2,69.9,33.5,14.8,331,1008.7,52.6,0,0
26/7/2024,32.1,25,28.9,22.1,67.6,19.8,22.3,58.2,1009.7,48.7,0,0
27/7/2024,33.7,24.6,29.3,22.6,68.5,21.6,18.3,69.4,1010.8,43.8,0,0
28/7/2024,33.4,25.3,29.1,22.7,69.3,17.6,18.4,46.2,1010.4,47.9,0,0
29/7/2024,33.3,25,29.2,22,66.2,20.9,22.3,73.3,1009.3,41.1,0,0
30/7/2024,34.4,24.3,29.3,21.8,65.4,19.8,25.1,72.4,1010.6,38.2,0,0
31/7/2024,33.7,24,29.2,22.8,70.1,23.4,20.6,42.4,1011.8,36.8,0,0
1/8/2024,32.7,25,28.1,23.3,76.1,21.6,25.2,308.6,1011.8,46.2,0,0
2/8/2024,32.1,24.3,27.6,23.3,78.2,27,15.5,122.6,1011.1,47.9,100,2.957
3/8/2024,33,24.2,27.8,23.5,78.8,23.4,23.1,118.5,1011.5,47,100,0.234
4/8/2024,33.7,25,28.9,23.5,73.9,18.7,17.8,332.5,1011.3,55,100,0.019
5/8/2024,31.4,25,28.1,22.8,73.8,21.6,17.9,324.5,1010.7,64.7,100,5.31
6/8/2024,33.4,25,29,22.6,69.7,19.8,21.1,77,1010.3,43.1,0,0
7/8/2024,32.7,25,28.9,22.5,69.6,24.1,27.7,68.2,1010.9,48.2,0,0
8/8/2024,33.4,24.6,29,22.4,68.3,24.8,19.5,98.8,1011.6,45.5,0,0
9/8/2024,34.6,25.3,29.6,22.8,68.1,44.6,21.1,69.8,1010.3,36.3,0,0
10/8/2024,33.4,25.3,29.5,23.3,70.4,19.1,24.3,58.1,1009.7,38.8,0,0
11/8/2024,32.7,26,29.1,23.2,70.9,33.5,16.2,359,1009.1,56.5,100,0.004
12/8/2024,32.7,25,28.3,20.4,63.6,20.5,25.1,80.3,1008.9,43.2,100,0.2
13/8/2024,34,23.3,28.7,20.2,61.5,35.3,23.9,83.9,1010.1,32.4,0,0
14/8/2024,34.3,24.3,29.1,21.8,66.2,35.3,16.8,61.4,1009.6,30.7,0,0
15/8/2024,33.7,25,29.1,22.2,67.5,26.3,19.8,9.1,1008.9,41.5,0,0
16/8/2024,34.4,25.3,29,21.9,66.3,19.4,22.6,345,1009,45,0,0
17/8/2024,33.7,26,29.4,22.2,66.2,27,22.6,55.6,1009.5,43.4,0,0
18/8/2024,34.4,25,29.1,22.8,70.7,24.5,15.8,48.7,1009.9,35.6,0,0
19/8/2024,33.4,25,29.2,23,70.4,25.9,19.5,38.3,1009.4,33.7,0,0
20/8/2024,34.4,24,28.7,22.9,72.2,24.8,21.7,25,1010.3,39.1,0,0
21/8/2024,33.7,24.7,29.1,22.8,70.1,27,23.1,35.3,1011,35.2,0,0
22/8/2024,33.7,26,29.3,22.9,69.2,29.9,20.1,74.1,1010.9,37,0,0
23/8/2024,33.4,26,29.1,23,70.6,24.8,14.8,28,1011.9,46.7,0,0
24/8/2024,32.7,24.3,28.8,22.8,70.6,20.9,21.1,351.2,1011.5,46,100,0.026
25/8/2024,33.7,26,29.1,21.6,65.5,23.4,21.8,58.1,1010.8,39.6,0,0
26/8/2024,33.7,24.6,29.1,22.2,67.9,22.3,21.8,311.1,1010.5,36.8,0,0
27/8/2024,34.4,24.7,29.1,22.5,68.8,31.7,21.9,302.1,1010.8,38.6,0,0
28/8/2024,34.1,25.3,29.4,21.5,63.4,23.8,25.3,9.7,1010.9,47.6,0,0
29/8/2024,33.7,25.7,29.3,22.3,67,23.8,18.1,259.6,1010.7,47.4,100,0.011
30/8/2024,34.1,24,29,21.5,65.2,20.5,18.1,4,1010.5,42.7,0,0
31/8/2024,33.4,24.3,29,21.5,65.2,27,21.7,47.9,1009.9,38.2,0,0
1/9/2024,33.7,24,29.2,22.8,69.5,26.6,17,350.9,1009.7,37,0,0
2/9/2024,34.4,25.7,29.8,23.5,70,22.3,20.6,51.9,1010.3,52.2,100,0.035
3/9/2024,33,25,29.2,23.1,70.5,26.3,22.3,1.2,1010.6,45.2,100,0.002
4/9/2024,34.4,26,29.8,21.7,62.7,22.7,20.1,75.1,1009.6,42.4,0,0
5/9/2024,33.3,25.7,29.5,22.8,68.3,25.2,29,34.7,1009.4,47.9,0,0
6/9/2024,34.7,26,30.1,23.1,67.4,27.7,24.4,72.2,1009.7,43.6,0,0
7/9/2024,35.4,25.9,30.4,21.8,62,46.4,23.1,80.8,1010.5,43.2,0,0
8/9/2024,34.7,26,30.4,22.5,64,40.7,41.3,54,1011.1,44.7,0,0
9/9/2024,32.8,24.9,28.4,23.4,75.6,34.2,21.7,189.5,1010.5,47.3,100,10.651
10/9/2024,31.3,24.4,27.5,23.6,80.1,22,24.8,19.7,1010.5,61.5,100,10.617
11/9/2024,34,25.2,29,21.9,67.3,24.8,24.2,89.8,1010.7,59.4,100,0.007
12/9/2024,33.3,24.5,28.5,23.3,74.5,22,94,98.8,1011.4,62.6,100,7.788
13/9/2024,32.7,23.1,27.7,22.6,75.4,19.8,18.2,300.7,1010.7,59.9,100,0.271
14/9/2024,33.9,23.7,28.9,21.5,65.8,18,23.6,36.4,1009.4,46.4,0,0
15/9/2024,33.3,24.1,28.9,21.6,66.2,18.7,21.6,21.9,1008.8,47.4,0,0
16/9/2024,33,24,28.9,21.2,64.8,20.9,21.6,348.9,1008.8,44.8,0,0
17/9/2024,33.5,24.9,29.1,20.4,60.9,26.3,18.5,330.7,1007.8,47,0,0
18/9/2024,32.7,23.9,28.3,21.3,67.1,24.5,26.8,314.3,1007.8,45.4,0,0
19/9/2024,33.5,23.4,28.8,20.5,62.6,24.1,17.5,0.8,1007.7,40.3,0,0
20/9/2024,33.6,25,29.1,22.1,66.9,28.8,19.5,47.2,1008.2,45.2,0,0
21/9/2024,33.7,24.9,29.3,22.8,69,27,15,16.1,1008.7,44,0,0
22/9/2024,33.8,25.2,29.6,24,73.1,23.8,20.9,53.2,1008.8,50.9,100,0.001
23/9/2024,33.4,26,29.8,24.5,74.2,34.6,19.8,61.5,1009.6,59.9,100,0.098
24/9/2024,32,25.2,27.9,24.1,80.4,24.8,18.4,119.3,1010.2,55.8,100,1.948
25/9/2024,32.9,23.4,27.5,23.3,79.6,27,25.2,203.6,1010.5,63.5,100,46.173
26/9/2024,32.9,24,27.3,23.5,81.7,17.3,27.1,6.6,1010.6,64.9,100,27.218
27/9/2024,33.5,24.1,28.6,23.9,76.8,25.6,22.1,55.1,1010.6,54.6,100,26.191
28/9/2024,34.1,26.5,29.8,24.2,72.5,38.9,26.9,68.9,1009.5,58.8,0,0
29/9/2024,33.9,25,29.6,23.4,70.6,27.4,25.7,70.5,1009.6,47.6,100,0.026
30/9/2024,35.3,25.3,29.8,22.6,67.2,30.6,20.6,57.1,1009.7,46.1,0,0
1/10/2024,34.6,25,29.9,23.1,68.6,25.2,15.8,354.4,1009.3,41.5,0,0
2/10/2024,34.6,26,30.1,23.7,69.8,15.8,24.1,4.2,1009.8,49.4,100,0.024
3/10/2024,33.6,25.9,29.6,23.3,70.1,23.8,20.3,91,1010,52.8,100,0.026
4/10/2024,34.4,25.1,29.5,23,69.4,37.1,24.7,89.6,1009.9,52.5,0,0
5/10/2024,33.6,25,29,23.1,71.2,11.5,24.4,12.1,1009.7,54.4,0,0
6/10/2024,33.8,25.2,29.4,22.8,69.1,24.8,20.3,29.7,1010.1,47.4,100,0.024
7/10/2024,35.6,24.2,30.2,21.5,62.7,51.8,26.9,72.1,1011.3,42.4,0,0
8/10/2024,34.7,24.7,30.1,22.3,64.5,21.6,22,40.8,1010.7,46.9,0,0
9/10/2024,34,26.1,30.3,23.2,66.7,23,17.7,53,1009.5,46.7,0,0
10/10/2024,34.1,26.1,30.2,23.5,68.5,25.6,20.1,345.6,1008.9,46.9,0,0
11/10/2024,35.3,26.2,30.5,23.5,67.2,42.5,27.5,73,1008.5,41.7,0,0
12/10/2024,34.2,26.2,29.9,23.8,70.7,34.6,15.3,33.2,1008.9,50.3,0,0
13/10/2024,32.2,26,28.9,24.1,75.7,55.4,30.5,330.9,1009.3,56.6,0,0
14/10/2024,33.5,25.1,28.5,23.6,75.5,22.3,14.7,258.6,1009.5,59.8,100,1.132
15/10/2024,33.9,24.6,28.2,23.4,76,25.9,14.8,226,1010.3,59.1,100,0.999
16/10/2024,34,25,29.3,22.4,68.5,20.5,18.8,295.3,1011,46.4,0,0
17/10/2024,34,23.2,29.2,20,59.1,20.9,17.9,297,1010.8,46.9,100,0.016
18/10/2024,33.8,24.3,29.4,21.4,62.9,22.7,15.8,325.5,1009.9,37.5,0,0
19/10/2024,33.1,24,29.2,22.5,68.7,20.9,11.9,51.7,1010.7,41.3,0,0
20/10/2024,35.8,24.9,30.3,20.3,57.7,42.5,20.5,248.7,1011.2,40.8,0,0
21/10/2024,34,24.7,29.2,21.5,64.1,18.7,14.1,242,1010.8,47.5,0,0
22/10/2024,34.9,24.3,30,22.9,66.9,27.4,18.1,350.8,1010.2,41.6,0,0
23/10/2024,33.7,26,30.4,23.6,67.7,22.7,17.2,331.1,1009.8,51.1,100,0.019
24/10/2024,32.9,26.1,29.6,24,72.7,26.6,15.6,67.8,1009.6,59.3,100,45.984
25/10/2024,34.7,25.2,28.7,23.7,75.9,21.2,15.3,189,1010.1,62.4,100,10.521
26/10/2024,35.4,24.5,30,22.2,65.4,25.6,17,189,1009.4,39,100,3.86
27/10/2024,34.8,25.3,30,23,67.6,23.8,27,274.6,1008.4,41.2,0,0
28/10/2024,35.4,25.8,29.6,22.8,68.2,18.4,16.7,248.4,1008.6,44.9,0,0
29/10/2024,34.8,26.2,30.5,23.4,67.3,23.4,16.7,283.8,1009.4,50.5,0,0
30/10/2024,34.8,26.2,30.3,23.2,67.3,24.5,18.3,257.2,1009.5,50,0,0
31/10/2024,34.7,25.8,30,23.1,68,28.1,20.3,337,1009.5,49,0,0
1/11/2024,34.9,25.1,30.1,23.1,67.5,32.8,18.1,77.2,1009.7,49.9,100,0.002
2/11/2024,34,24.8,28.2,23.6,77.1,37.1,22.9,27.2,1010.2,59.9,100,25.019
3/11/2024,32.3,23.9,26.9,23.4,82.2,20.2,14.6,208.7,1010.2,68.1,100,18.892
4/11/2024,32.5,24.1,27.6,23.6,79.9,14.4,13.6,12.4,1010.1,64.6,100,0.2
5/11/2024,33.6,25,28.2,23.8,78.8,24.8,20.3,21.9,1009.6,59.9,100,15.008
6/11/2024,33.4,24.8,29,23.2,72.5,29.5,26.3,74,1010,48.7,0,0
7/11/2024,33.4,25.1,28.9,23.3,73.2,23.4,17,267,1010.3,51.4,0,0
8/11/2024,34.3,25.2,29.8,23.3,69.5,14.8,14.7,290.1,1009.8,49.9,100,0.02
9/11/2024,33.8,24.7,28.7,23.9,76.6,22.3,12.9,279.6,1009.7,54.6,100,0.085
10/11/2024,34,24.3,28.3,23.8,77.8,38.9,19.8,289.8,1009.5,59.5,100,0.024
11/11/2024,32.6,24.5,27.3,23.8,82.3,46.4,24.9,223.8,1009.5,68,100,1.143
12/11/2024,32.7,24,28,23.9,79,23.8,18.6,89.6,1008.8,59.4,100,3.992
13/11/2024,33.9,25.1,29.6,23.8,72.7,31,22.4,81.7,1008.3,54,100,0.011
14/11/2024,33.9,26.3,29.8,24.2,73.2,27.7,18.2,53.8,1008.5,56.4,100,0.002
15/11/2024,33,25.3,29.3,24.4,76.3,25.2,19.3,13.4,1008.4,53.4,100,0.55
16/11/2024,32,26,27.9,25.1,85.4,35.3,14.6,304.7,1007.8,67,100,8.472
17/11/2024,33.2,25.1,28.9,24.6,78.8,13.7,16.4,10.1,1007.1,56.1,100,17.371
18/11/2024,32.7,26,28.4,24.2,78.8,20.5,22.8,19.6,1007.5,49.3,100,9.4
19/11/2024,33.7,25,27.8,23.9,81.1,23,22.8,236,1007.7,41.7,100,10.8
20/11/2024,33.7,25,28.3,23.8,78,22.3,20.6,259.5,1006.8,39.9,100,9.6
21/11/2024,33.7,25.2,28.3,23.8,77.9,20.5,20.1,250.6,1006.7,38.2,100,2.6
22/11/2024,34,25.7,28.6,23.8,76.1,20.2,22.3,251.7,1007.3,52.2,100,0.032
23/11/2024,34,25.2,28,24.1,80,40.7,13.1,245.3,1007.5,50.9,100,0.147
24/11/2024,35.1,25.1,28.2,23.8,78.2,22.3,24.4,240.1,1007.8,57.6,100,0.044
25/11/2024,33.3,25.1,29,23.5,73.3,37.1,17.5,241.3,1007.3,55.1,0,0
26/11/2024,33.6,25.9,28.9,24.1,76.2,22,17.8,290.2,1006.5,56.4,100,0.774
27/11/2024,32,24.9,27.9,24.2,81.6,19.1,22,271.9,1007.6,59.1,100,24.553
28/11/2024,33.4,24.2,28.5,23.6,76.1,26.6,18.5,235.2,1007.8,61.5,100,24.733
29/11/2024,34.6,25.1,28.8,22.4,69.6,46.4,22,247.1,1007.9,58.4,100,0.006
30/11/2024,34.3,26.2,29.8,22.7,66.6,27.7,22.2,246.6,1007,58,0,0
1/12/2024,34,26,29.2,23.2,70.8,57.6,31.5,243.5,1006.9,43.4,100,0.29
2/12/2024,33.3,25,27.7,23.3,77.3,48.2,27.4,243.8,1007.4,52.4,100,28.407
3/12/2024,29,24.8,26.8,23,80.1,38.5,27.9,245.4,1008.6,63.5,100,4.35
4/12/2024,29,24.8,26.1,23.6,86.4,43.9,22.2,246.6,1007.9,67.6,100,4.699
5/12/2024,31.6,24.2,27.1,23.9,83.4,40.3,23.1,250.8,1006.7,66.9,100,28.041
6/12/2024,29.1,24.2,26.6,24,85.8,33.8,18.1,256.4,1007.2,68.5,100,23.743
7/12/2024,31,25.1,27.3,24.6,85.7,24.1,15.1,36.4,1007.1,67.2,100,23.471
8/12/2024,32,24,28.2,24.9,82.8,46.4,22.3,293.2,1007.2,64.5,100,6.528
9/12/2024,29.2,25.3,26.4,24.7,90.7,32.4,18.6,238.5,1007.2,71.2,100,17.473
10/12/2024,30.6,25.3,27.2,24.2,83.6,46.1,26.7,239.1,1006.1,64.4,100,10.164
11/12/2024,33,25.3,28.9,23.6,74.2,32.8,24.4,248.6,1005.9,57.1,100,0.194
12/12/2024,34,25.3,29.2,22.7,69.3,59.4,23.2,244.8,1006.2,53.9,100,0.976
13/12/2024,32.8,25.9,29.5,22.9,68.5,41.8,24.6,244.3,1006.5,55.3,0,0
14/12/2024,32,24.8,28,23.3,75.8,55.4,25.8,232.4,1007.9,62.7,100,0.138
15/12/2024,32,24.9,27.3,23.4,80.1,38.2,24.1,252.7,1008.7,70.9,100,20.102
16/12/2024,30.6,25,27.5,24,81.8,29.2,21.6,236.8,1008.9,64.8,100,0.033
17/12/2024,32.1,25,28.2,23.6,77.3,27,18.1,245.8,1008.9,60.9,100,6.972
18/12/2024,32.8,24.7,28,22.8,74.4,40.3,30.7,238.4,1008.2,53.3,100,0.082
19/12/2024,31.4,24.6,27.1,23.9,83.5,43.9,21.2,261.7,1008,65.1,100,45.859
20/12/2024,31.8,24.9,27.6,24,81.9,41.8,21.2,264.5,1008,63.8,100,15.57
21/12/2024,31,25,27.9,24.3,81.3,32.8,22.1,282.6,1008.6,69.7,100,2.829
22/12/2024,31.7,24.7,27.8,24.9,85,29.5,19.3,300.3,1009,69.1,100,24.229
23/12/2024,29.6,25,26.8,25,89.8,24.5,21.1,275.7,1008.6,73.3,100,42.742
24/12/2024,31.1,23.9,27.3,23.7,81.9,31.3,22.5,252.4,1009.1,69.3,100,13.813
25/12/2024,29.8,25.1,27.2,24.4,84.8,36.7,13.3,271.5,1010,69.9,100,6.921
